ts 	 trial # 	 led 	 alpha 	 gamma 	 theta 	 target_pos 	 center_pos 	 pointer_pt
462.5574425574425	7	False	168.03140939018596	166.12217736377744	171.49863083272223	[-322.58332339  130.21269457]	[315.98132324 266.57033285]	[224.79779053 243.899882  ]
462.6173826173826	7	False	168.14307986933747	167.12843414856792	171.55520610403457	[-322.68153039  130.87193141]	[316.96201579 266.15763346]	[225.34903971 245.08070882]
462.67732267732265	7	False	168.2192365733794	167.9337898763812	171.5842441925099	[-322.73168376  131.21033197]	[317.92480469 265.82132975]	[225.92346191 246.0116984 ]
462.7372627372627	7	False	168.2783420628483	168.7092137454472	171.59255599041762	[-322.74600797  131.30719967]	[318.96059163 265.44814046]	[226.75368245 246.89562988]
462.7972027972028	7	False	168.26704661575235	169.662185461691	171.5352589164408	[-322.64697907  130.63948804]	[319.98901367 265.10687256]	[227.4255778  248.07851156]
462.85714285714283	7	False	168.34947682519777	170.3317764578145	171.58181839073507	[-322.72750058  131.18206149]	[320.94150798 264.89980062]	[228.2454834  248.96409098]
462.9170829170829	7	False	168.29243135759899	171.16851678894707	171.4930919445793	[-322.57367365  130.14815853]	[321.86130778 264.69413249]	[228.79846191 250.09049479]
462.97702297702295	7	False	168.27809997602253	171.9624848242918	171.4788638788787	[-322.5488572   129.98238532]	[322.73913574 264.87481689]	[229.42746989 251.55356852]
463.036963036963	7	False	168.26509642412242	172.56621662465764	171.4362344052781	[-322.47425687  129.48574023]	[323.55126953 264.68530273]	[230.28771973 252.3717041 ]
463.0969030969031	7	False	168.08347595253557	173.29825550732414	171.2658717467531	[-322.1724387   127.50152665]	[324.32857259 264.94002279]	[230.76302083 253.80023193]
463.15684315684314	7	False	168.07631618498044	174.07937112035	171.28600462215445	[-322.20841393  127.73596734]	[324.95735677 265.40026855]	[231.23854574 255.53533936]
463.2167832167832	7	False	167.8999766117241	174.74660581131235	171.1318278534379	[-321.93081718  125.9409538 ]	[325.65138753 265.77740479]	[231.99625651 257.02006022]
463.27672327672326	7	False	167.8593636805008	175.37111898773657	171.11208947210602	[-321.89492929  125.71120248]	[326.27994792 266.15633138]	[232.57179769 258.42283122]
463.3366633366633	7	False	167.69144444246075	176.08588600072642	170.975530954103	[-321.64447387  124.12202565]	[326.82527669 266.62103271]	[233.03082275 260.05672201]
463.3966033966034	7	False	167.63908055059247	176.7222630995418	170.95617758407406	[-321.60867238  123.89685251]	[327.27317301 267.10788981]	[233.47088623 261.58868408]
463.45654345654344	7	False	167.50605829480165	177.47417334041975	170.86304975548765	[-321.4353332   122.81349591]	[327.61159261 267.6412557 ]	[233.67869059 263.34983317]
463.5164835164835	7	False	167.3922032715699	178.25231344058355	170.78472982808552	[-321.28819304  121.90261882]	[327.92244466 268.12113444]	[233.97129313 265.10614014]
463.57642357642357	7	False	167.23642357509618	178.81731427649444	170.67358678707166	[-321.07725099  120.61034917]	[328.07253011 268.66984049]	[234.23083496 266.58396403]
463.6363636363636	7	False	167.08932916672845	179.31736483259164	170.58490852833827	[-320.9071479   119.57957447]	[328.26212565 269.39695231]	[234.33081055 268.12872314]
463.6963036963037	7	False	167.02525602870188	179.81414764049353	170.5728384507227	[-320.88387167  119.43929519]	[328.3630778  270.03912354]	[234.23720296 269.58404541]
463.75624375624375	7	False	166.81150619603704	179.71580830578725	170.43430174347768	[-320.61459831  117.8295649 ]	[328.45347087 270.94055176]	[234.15012614 271.55826823]
463.8161838161838	7	False	166.73792670418743	179.3034007009443	170.43576743886348	[-320.61746755  117.84659216]	[328.456014  271.8386027]	[234.19443766 273.134257  ]
463.87612387612387	7	False	166.68336024261168	178.72765426776598	170.45416579526682	[-320.65344703  118.06033563]	[328.53175863 272.73173014]	[234.3421224  274.97273763]
463.93606393606393	7	False	166.53543022869704	178.45055289855927	170.39160949256714	[-320.53083307  117.33363311]	[328.54087321 273.74912516]	[234.41760254 276.44384766]
463.996003996004	7	False	None	None	170.40522014385985	[-320.55757827  117.49173358]	None	None
464.05594405594405	7	False	166.46036418614395	177.44508184905976	170.4870866561002	[-320.71765515  118.44282352]	[328.6124471 275.8205363]	[233.98720296 280.19171143]
464.1158841158841	7	False	166.3977379503534	177.19780521242959	170.51095235973307	[-320.76406488  118.72012797]	[328.62121582 276.86252848]	[234.12750244 281.63618978]
464.1758241758242	7	False	166.30550855473243	176.94890881990287	170.50904992110569	[-320.76036959  118.69802212]	[328.56709798 277.93343099]	[234.25767008 283.10839844]
464.23576423576424	7	False	166.27183610684267	176.4442626440795	170.53387786912998	[-320.80853751  118.98652613]	[328.67201742 278.66398112]	[234.28251139 284.6772054 ]
464.29570429570424	7	False	166.28422659649448	176.26200306764562	170.6146117944824	[-320.96430255  119.92480873]	[328.79184977 279.52109782]	[234.6652832  285.81811523]
464.3556443556443	7	False	166.27623779746378	175.79582303111846	170.6489374071445	[-321.03012852  120.32380432]	[329.31534831 280.16094971]	[235.14101156 287.23087565]
464.41558441558436	7	False	166.27807812224256	175.65264276272978	170.71406765582313	[-321.1543712  121.0809763]	[329.45617676 280.96112061]	[235.14518229 288.27823893]
464.4755244755244	7	False	166.26974084076386	175.46796124941352	170.76576409061207	[-321.25237473  121.68207365]	[329.62648519 281.72853597]	[235.55310059 289.33219401]
464.5354645354645	7	False	166.31179456159356	175.3380232586206	170.85272564296685	[-321.41600847  122.69341283]	[329.73905436 282.30131022]	[235.78155518 290.1100057 ]
464.59540459540455	7	False	166.41946596611984	175.19642266703022	171.00627250669524	[-321.70118582  124.47972317]	[329.80499268 282.87705485]	[235.94299316 290.91131592]
464.6553446553446	7	False	166.44092866708178	174.97501987885246	171.07189120503742	[-321.82159696  125.24333997]	[329.85135905 283.42283122]	[235.9113973  291.82936605]
464.71528471528467	7	False	166.36405237228502	174.85415260011487	171.04768256952542	[-321.77727562  124.9616036 ]	[329.82023112 284.04840088]	[236.04667155 292.63938395]
464.77522477522473	7	False	166.50608541396014	174.41879408073387	171.21720525023485	[-322.0851368  126.9348737]	[329.82438151 284.38736979]	[236.05055745 293.69704183]
464.8351648351648	7	False	166.5300692994908	173.93844814239023	171.26761861919175	[-322.17556343  127.5218679 ]	[330.05234782 284.76249186]	[236.29740397 294.86431885]
464.89510489510485	7	False	166.66388645696333	173.42562585582164	171.436800874315	[-322.4752506   129.49233938]	[330.15555827 285.2189738 ]	[236.27099609 296.1852417 ]
464.9550449550449	7	False	166.6095564886456	172.7772559072242	171.41818765490845	[-322.44256426  129.27550737]	[330.35060628 285.69494629]	[236.38623047 297.74928792]
465.014985014985	7	False	166.7928251660746	172.19758771349817	171.6504576969317	[-322.8454035   131.98205766]	[330.32183838 286.284729  ]	[236.59698486 299.27296956]
465.07492507492503	7	False	166.90352055125103	171.62219291917276	171.79516946955314	[-323.09083671  133.66914356]	[330.59291585 286.76171875]	[237.03393555 300.68546549]
465.1348651348651	7	False	166.9452055002182	171.19230554001498	171.89691784398687	[-323.26085176  134.85572003]	[330.61975098 287.49291992]	[236.95306396 302.15148926]
465.19480519480516	7	False	166.68238951987257	170.70449141486992	171.6852415307226	[-322.90478638  132.38751958]	[330.67899577 288.11859131]	[236.9989624  303.59706624]
465.2547452547452	7	False	166.6011641315851	170.24821691055928	171.66876764529593	[-322.87669288  132.19548527]	[330.65256755 288.8924764 ]	[237.14402262 305.10823568]
465.3146853146853	7	False	166.52550715499746	169.73742413128662	171.65164480518183	[-322.84743419  131.99589473]	[330.86598714 289.64969889]	[237.59395345 306.68188477]
465.37462537462534	7	False	166.4964305162031	169.35422045603062	171.70010022038943	[-322.93007806  132.56073265]	[330.95019531 290.60577393]	[237.69195557 308.2804362 ]
465.4345654345654	7	False	166.70277304793348	169.09147826545376	171.9860175277911	[-323.40800091  135.89503564]	[331.01619466 291.58046468]	[237.75012207 309.6998291 ]
465.49450549450546	7	False	166.48397591998182	168.79411676735631	171.83902813107014	[-323.16438012  134.18058061]	[331.02596029 292.45100911]	[237.82299805 311.06034342]
465.5544455544455	7	False	166.4213855515376	168.53043053199815	171.84084878521364	[-323.16742458  134.20181252]	[331.14538574 293.25830078]	[238.08520508 312.28466797]
465.6143856143856	7	False	166.2247862230432	168.4703500997239	171.70101094080871	[-322.93162678  132.57134946]	[331.01442464 293.91595459]	[237.9440918  313.04604085]
465.67432567432564	7	False	166.12228727799703	168.32541076201747	171.64465471687527	[-322.83547271  131.91441804]	[330.8470459  294.43450928]	[237.94356283 313.77524821]
465.7342657342657	7	False	165.81792729266613	168.44429524787682	171.37222551030388	[-322.36154926  128.74012358]	[330.52246094 294.74727376]	[237.93979899 313.82098389]
465.79420579420577	7	False	165.79578910169207	168.61976869638207	171.35671821681805	[-322.33411849  128.55950367]	[330.26776123 294.76326497]	[237.57910156 313.56323242]
465.8541458541458	7	False	165.68856362626974	168.9199085925254	171.24654637587454	[-322.1378289   127.27650099]	[329.75937907 294.59987386]	[237.02335612 312.90445964]
465.9140859140859	7	False	165.65722675184594	169.2669367863865	171.18742814943565	[-322.0314829   126.58819785]	[329.11971029 294.09954834]	[236.5199585  311.79551188]
465.97402597402595	7	False	165.61448749393887	169.71685887364904	171.0772169434062	[-321.83133139  125.3053226 ]	[328.56540934 293.13968913]	[235.9519043  310.08595785]
466.033966033966	7	False	165.61299585181916	170.29998346277827	170.98991929955815	[-321.67104135  124.28943942]	[327.96333822 291.94510905]	[235.28251139 307.931132  ]
466.09390609390607	7	False	165.60316472291981	170.79368758152916	170.84748781297913	[-321.406196    122.63249128]	[327.22300212 290.1473999 ]	[234.82645671 305.26615397]
466.15384615384613	7	False	None	None	170.86052889538948	[-321.43061664  122.78417466]	None	None
466.2137862137862	7	False	None	None	170.81190455967433	[-321.33938744  122.21864382]	None	None
466.27372627372625	7	False	None	None	170.72129552334664	[-321.16810605  121.16501259]	None	None
466.3336663336663	7	False	None	None	170.7733323819582	[-321.2666768   121.77008094]	None	None
466.3936063936064	7	False	None	None	170.76908320858172	[-321.25864842  121.72066953]	None	None
466.45354645354644	7	False	None	None	170.57834438146983	[-320.89449311  119.50328489]	None	None
466.5134865134865	7	False	None	None	170.52624454490723	[-320.79374165  118.89782368]	None	None
466.57342657342656	7	False	None	None	170.5459519409995	[-320.83191685  119.12683596]	None	None
466.6333666333666	7	False	None	None	170.4967639854374	[-320.7364878   118.55526566]	None	None
466.6933066933067	7	False	None	None	170.51823097893126	[-320.77819604  118.80470478]	None	None
466.75324675324674	7	False	None	None	170.55516959760632	[-320.84974534  119.23395541]	None	None
466.8131868131868	7	False	None	None	170.5604214508808	[-320.85989559  119.29498908]	None	None
466.87312687312686	7	False	None	None	170.5738445404002	[-320.88581297  119.45098785]	None	None
466.9330669330669	7	False	None	None	170.61709200541873	[-320.96906684  119.953637  ]	None	None
466.993006993007	7	False	None	None	170.6220054828324	[-320.97850157  120.01074849]	None	None
467.05294705294705	7	False	None	None	170.74283427663016	[-321.20897246  121.41544763]	None	None
467.1128871128871	7	False	170.35777483794016	178.70864529977322	170.8005662625829	[-321.31804548  122.08678362]	[327.56614176 233.33585612]	[232.65887451 231.04628499]
467.17282717282717	7	False	170.65756511349346	178.28757137165113	170.86605218010504	[-321.4409491   122.84841874]	[327.82309977 230.67047119]	[232.79176839 227.67932129]
467.23276723276723	7	False	170.92681228833305	178.17336618411056	170.90030006394542	[-321.50487864  123.24679516]	[328.67989095 228.08612061]	[233.30910238 224.89408366]
467.2927072927073	7	False	171.28091495577274	178.13305121824192	171.04504619036283	[-321.77244173  124.93092296]	[329.21150716 225.77740479]	[233.35520426 222.5016276 ]
467.35264735264735	7	False	171.51401449207603	177.95741317204562	171.0666912442346	[-321.81208688  125.18282205]	[330.10154215 223.4605306 ]	[233.96887207 219.88039144]
467.4125874125874	7	False	171.78214333165363	177.83908436327152	171.1488676895551	[-321.96173497  126.13930445]	[330.67555745 221.40629069]	[233.90771484 217.60245768]
467.4725274725274	7	False	172.01892113740453	177.72431865338595	171.20466041844412	[-322.06255484  126.7888188 ]	[331.60839844 219.45084635]	[234.65183512 215.44517008]
467.5324675324675	7	False	172.26524768576283	177.47409162281915	171.28423443659696	[-322.20525411  127.71535361]	[332.47908529 217.65303548]	[235.40211995 213.21783447]
467.59240759240754	7	False	172.51930959055417	177.52841331518968	171.39580150373348	[-322.40315904  129.01473721]	[333.20503743 216.12064616]	[235.61519368 211.75467936]
467.6523476523476	7	False	172.6940247728539	177.41849055382065	171.4238520383435	[-322.45251884  129.34149266]	[334.17665609 214.54726156]	[236.21407064 209.97637939]
467.71228771228766	7	False	172.86473193358987	177.37849827902403	171.46001816853985	[-322.51592333  129.76282076]	[335.00935872 213.09462484]	[236.78670247 208.44293213]
467.7722277722277	7	False	172.9711401256298	177.33473975464543	171.4339840062578	[-322.47030847  129.459524  ]	[335.70987956 211.63326009]	[236.92989095 206.87959798]
467.8321678321678	7	False	173.11747940141248	177.37894113085883	171.4403813609771	[-322.48153014  129.53405096]	[336.59863281 210.11195882]	[237.49070231 205.41910807]
467.89210789210784	7	False	173.29485165163055	177.243853858401	171.46981969380568	[-322.53306103  129.87701344]	[337.10892741 208.45284017]	[237.55470785 203.5037028 ]
467.9520479520479	7	False	173.45527888688588	176.86886234053796	171.48395157116371	[-322.55773583  130.04166203]	[337.646993   206.81129964]	[237.90026855 201.19826253]
468.01198801198797	7	False	173.60019652422926	176.72612792952253	171.48227784025548	[-322.55481555  130.0221613 ]	[338.0598348  205.14733887]	[237.93088786 199.26265462]
468.071928071928	7	False	173.6717444156788	176.45996024923753	171.4477392577911	[-322.49442643  129.61976945]	[338.17622884 203.91617839]	[237.87593587 197.55397542]
468.1318681318681	7	False	173.72705914988154	176.2115582361901	171.42494817423213	[-322.45444443  129.35426183]	[338.07617188 202.98956299]	[237.64461263 196.18196615]
468.19180819180815	7	False	173.78994592312245	175.89659289743244	171.43781211982196	[-322.47702441  129.50412004]	[337.87770589 202.38647461]	[237.36250814 195.01818848]
468.2517482517482	7	False	173.77437432075254	175.76101347675777	171.40910713008012	[-322.42659255  129.16972896]	[337.85119629 202.22513835]	[237.3343099  194.61767578]
468.3116883116883	7	False	173.70278311874327	175.38995359110655	171.36498398804852	[-322.34874585  128.65577763]	[337.19512939 202.46386719]	[236.93581136 194.22288005]
468.37162837162833	7	False	173.6089689693912	174.8991654916348	171.31245296460426	[-322.25554901  128.04396874]	[336.67336019 202.87530518]	[236.79457601 193.80407715]
468.4315684315684	7	False	173.44003108542978	174.8672734698254	171.23851122253572	[-322.12341641  127.18294267]	[335.8098348  203.86582438]	[236.05413818 194.74981689]
468.49150849150845	7	False	173.27595593096507	174.56949973077835	171.19896367620552	[-322.05228958  126.72249534]	[334.70697021 205.17449951]	[235.28727214 195.56819661]
468.5514485514485	7	False	173.07724438726984	174.28088289564502	171.13915527180595	[-321.94411958  126.02624682]	[333.54508464 206.63212077]	[234.45109049 196.5534668 ]
468.6113886113886	7	False	172.8709956641961	174.06353361545283	171.09295118530514	[-321.8600569   125.48844798]	[332.22941081 208.31219482]	[233.58835856 197.90159098]
468.67132867132864	7	False	172.64696639946692	173.70060050206223	171.01897641111586	[-321.72456591  124.62755006]	[330.92496745 209.86175537]	[232.61761475 198.85660807]
468.7312687312687	7	False	172.45027135778997	173.45943454340613	170.99823948843195	[-321.68638505  124.38625096]	[329.4605306  211.69759115]	[231.41908773 200.30438232]
468.79120879120876	7	False	172.1226574207561	173.0372397179867	170.86285570552997	[-321.43497018  122.81123882]	[327.76536051 213.64141846]	[230.06129964 201.55747477]
468.8511488511488	7	False	None	None	170.83243139888796	[-321.37795853  122.4573741 ]	None	None
468.9110889110889	7	False	171.5598950210392	172.21994217949654	170.6801472771072	[-321.08977198  120.68661717]	[323.91123454 217.3943278 ]	[226.71445719 203.96358236]
468.97102897102894	7	False	171.36731218133087	171.73704766957937	170.685904272814	[-321.10075226  120.75354544]	[321.68949382 219.33890788]	[224.50842285 205.07507324]
469.030969030969	7	False	171.15595520323194	171.25392601618245	170.65356646465855	[-321.03898734  120.37761478]	[319.50630697 221.03729248]	[222.60616048 205.97939046]
469.09090909090907	7	False	170.91262702829863	170.86616203353725	170.6053769441962	[-320.94655214  119.81747101]	[317.38287354 222.90724691]	[220.63169352 207.20151774]
469.1508491508491	7	False	None	None	170.61749788850847	[-320.96984639  119.95835472]	None	None
469.2107892107892	7	False	170.57978795141858	170.09454043589952	170.64870259070918	[-321.02967903  120.32107472]	[312.84041341 226.47062174]	[216.54229736 209.50506592]
469.27072927072925	7	False	170.29547131011637	169.72705362412916	170.553308504484	[-320.84614706  119.2123272 ]	[310.73008219 228.20074463]	[214.64817301 210.63749186]
469.3306693306693	7	False	170.1031153975269	169.35065493033497	170.53475625455525	[-320.81023935  118.99673346]	[308.76902262 229.81730143]	[212.84906006 211.6319987 ]
469.39060939060937	7	False	170.10847879127274	168.90728892452603	170.69114521965028	[-321.11074244  120.81447532]	[306.79667155 231.28019206]	[211.26570638 212.40207926]
469.45054945054943	7	False	169.87165840327918	168.782557792496	170.6294397797689	[-320.99276739  120.09716209]	[304.99778239 232.89373779]	[209.78780111 213.8637085 ]
469.5104895104895	7	False	169.71639958911715	168.41526538477436	170.65413884763566	[-321.04008243  120.38426849]	[303.22192383 234.61588542]	[208.43367513 215.03774007]
469.57042957042955	7	False	169.63302939206923	168.3154028057992	170.74188126938625	[-321.20716627  121.40436652]	[301.58052572 236.30253092]	[207.03106689 216.60190837]
469.6303696303696	7	False	169.4975601470862	168.22435466063882	170.77360259382772	[-321.26718722  121.77322311]	[300.05415853 237.9197998 ]	[205.64973958 218.09289551]
469.6903096903097	7	False	169.31435412817737	168.00250623533407	170.7559114121467	[-321.23373835  121.56750538]	[298.61385091 239.49003092]	[204.48134359 219.33955892]
469.75024975024974	7	False	169.2440838314416	168.02074820929298	170.85027888967994	[-321.41142546  122.66495437]	[297.25895182 241.14953613]	[203.18139648 221.0421346 ]
469.8101898101898	7	False	169.15875541722392	167.62601814126955	170.9278827645716	[-321.55619336  123.56766892]	[295.9370931  242.77994792]	[202.10198975 222.04770915]
469.87012987012986	7	False	169.06833158557183	167.5915420329938	170.99730285967703	[-321.68465847  124.37535248]	[294.55149333 244.35351562]	[200.77659098 223.57541911]
469.9300699300699	7	False	168.93452626289033	167.57424178538645	171.02456744407755	[-321.73484519  124.69261083]	[293.35180664 245.93778483]	[199.51000977 225.11515299]
469.99000999001	7	False	168.89508579972755	167.55954341019535	171.1162549595942	[-321.90250948  125.759687  ]	[292.07906087 247.2259318 ]	[198.21042887 226.37209066]
470.04995004995004	7	False	168.80710618897984	167.5777672631709	171.1383500907506	[-321.94265837  126.01687422]	[291.00710042 248.25683594]	[197.02079264 227.40820312]
470.1098901098901	7	False	168.76854972283937	167.64311888596507	171.19116582977034	[-322.03822753  126.63171175]	[290.06958008 249.13189697]	[196.01363118 228.38028971]
470.16983016983016	7	False	168.81212927189438	167.8854830358685	171.29936862090003	[-322.23224844  127.89159367]	[289.36891683 249.80688477]	[195.20717367 229.44903564]
470.2297702297702	7	False	168.7790439185966	168.13179999931648	171.31629507627906	[-322.26238443  128.08871345]	[288.77815755 250.25897217]	[194.61975098 230.32495117]
470.2897102897103	7	False	168.79077475183482	168.47023814542726	171.3739768782086	[-322.36464417  128.76052296]	[288.22715251 250.71112061]	[193.87851969 231.31809489]
470.34965034965035	7	False	168.80133264132087	168.83371629808423	171.43180854793908	[-322.46649057  129.43418095]	[287.90181478 251.22324626]	[193.22939046 232.38850911]
470.4095904095904	7	False	168.90171476136976	169.05955730822484	171.54798500440597	[-322.66903178  130.78778298]	[287.71687826 251.46934001]	[193.2041626  233.05316162]
470.46953046953047	7	False	168.88544632291564	169.44688168567905	171.55644201271858	[-322.68366849  130.88633378]	[287.80924479 251.76908366]	[193.12168376 233.98203532]
470.52947052947053	7	False	168.81551970736567	169.7565213413746	171.51538575459546	[-322.61247551  130.40791926]	[288.01114909 252.09079997]	[193.25494385 234.82021077]
470.58941058941053	7	False	168.83301536713375	169.99901485349227	171.55068966648128	[-322.67371437  130.81930058]	[288.19411214 252.35701497]	[193.36771647 235.48777262]
470.6493506493506	7	False	168.80786782798376	170.28852563362636	171.5379133446392	[-322.65158158  130.67041924]	[288.53910319 252.55112712]	[193.50976562 236.14046224]
470.70929070929066	7	False	168.77578616389408	170.56148983833228	171.52451495990707	[-322.62833551  130.51429435]	[288.87259928 252.81274414]	[193.68308512 236.84082031]
470.7692307692307	7	False	168.7551148933738	170.85183208916536	171.5209033473216	[-322.62206315  130.47221091]	[289.37485758 253.09938558]	[194.17746989 237.62145996]
470.8291708291708	7	False	168.62056844011522	170.9562500113194	171.40913496561484	[-322.42664153  129.17005321]	[289.71311442 253.32098389]	[194.50093587 238.01861572]
470.88911088911084	7	False	168.62590606153037	171.08402554720575	171.44085701383688	[-322.48236416  129.5395922 ]	[290.02844238 253.70640055]	[194.77697754 238.61543783]
470.9490509490509	7	False	168.56913249577138	171.20286991892672	171.40488123334626	[-322.41915392  129.12050265]	[290.25510661 253.95229085]	[194.90360514 239.04805501]
471.00899100899096	7	False	168.44737537085362	171.22472010093415	171.29813200353496	[-322.23004447  127.87719279]	[290.43363444 254.0627238 ]	[195.05395508 239.19132487]
471.068931068931	7	False	168.4401733308465	171.26498956084762	171.30232585450958	[-322.23751772  127.92603197]	[290.64003499 254.23588053]	[195.22011312 239.42685954]
471.1288711288711	7	False	168.3532192838404	171.22044883953808	171.22339970282442	[-322.09627564  127.00699527]	[290.70627848 254.27071126]	[195.43404134 239.40879313]
471.18881118881114	7	False	168.32326405611786	171.07626869833737	171.19285698344902	[-322.04127828  126.65140023]	[290.80662028 254.2586263 ]	[195.53481038 239.15122477]
471.2487512487512	7	False	168.117350577976	170.97136945852594	171.001345403635	[-321.69210923  124.42239115]	[290.74422201 254.24092611]	[195.4654541  238.95363363]
471.30869130869127	7	False	168.04063459504337	170.46121926026507	170.92675451332366	[-321.55409739  123.55454332]	[290.55529785 254.15999349]	[195.54534912 238.0472819 ]
471.3686313686313	7	False	167.94863569601986	169.9064743294665	170.86669702023173	[-321.442155    122.85591926]	[290.20928955 254.39031982]	[195.25095622 237.3394165 ]
471.4285714285714	7	False	167.99494133701214	169.01940977021363	170.90649397144725	[-321.51641521  123.31884768]	[290.03489176 254.31496175]	[195.53845215 235.83325195]
471.48851148851145	7	False	167.8492614102352	168.0182568825884	170.78412584979102	[-321.2870535   121.89559521]	[289.62715658 254.37988281]	[195.75832113 234.31282552]
471.5484515484515	7	False	167.84043760925786	167.21163355063302	170.78298050903643	[-321.28489237  121.88227618]	[289.42749023 254.42122396]	[195.87656657 233.04136149]
471.60839160839157	7	False	167.76146230870395	166.1144466866065	170.73548395748452	[-321.19503696  121.3299824 ]	[289.27547201 254.69734701]	[196.25465902 231.55678304]
471.66833166833163	7	False	167.63282636508433	164.93616996900033	170.6608802340906	[-321.05297514  120.46263512]	[289.02217611 255.17867025]	[196.68473307 230.18206787]
471.7282717282717	7	False	167.68036405996435	163.51600684280626	170.75690511749403	[-321.23561884  121.57906017]	[288.72650146 255.73974609]	[197.24257406 228.52475993]
471.78821178821175	7	False	167.48553821865906	162.08213615860356	170.62195860759394	[-320.97841158  120.01020363]	[288.42736816 256.22149658]	[197.87388102 226.79882812]
471.8481518481518	7	False	167.4960244126774	160.78368263486237	170.68164253328138	[-321.09262452  120.70400025]	[288.15903727 256.76383464]	[198.40350342 225.3357137 ]
471.9080919080919	7	False	167.3557298662764	159.52706895833936	170.59683707945325	[-320.93012217  119.71821373]	[287.91044108 257.25146484]	[199.0298055  223.92519124]
471.96803196803194	7	False	167.3792341576831	158.1276648580624	170.67072969260866	[-321.07179537  120.5771349 ]	[287.51568604 257.79097493]	[199.75380452 222.41748047]
472.027972027972	7	False	167.3086415685679	156.81586489587488	170.64406244813267	[-321.02079441  120.26713615]	[287.18349202 258.18184408]	[200.41345215 220.87803141]
472.08791208791206	7	False	167.39076990299858	155.80835692309	170.74083185433346	[-321.20517715  121.39216445]	[287.06644694 258.40616862]	[201.07106527 219.63081868]
472.1478521478521	7	False	167.3417703436523	154.9259858059792	170.70680975173354	[-321.14056862  120.99659252]	[287.05320231 258.53940837]	[201.73620605 218.47853597]
472.2077922077922	7	False	167.3426967581902	154.14360141250373	170.72324641528652	[-321.17181144  121.18769534]	[286.87528483 258.68701172]	[202.23730469 217.52593994]
472.26773226773224	7	False	167.48459233828677	153.25524216810288	170.847474607286	[-321.40617126  122.63233768]	[286.85534668 258.59840902]	[203.01041667 216.20404053]
472.3276723276723	7	False	167.444039412464	152.53552464924786	170.80769767412423	[-321.33147191  122.16971881]	[286.78910319 258.55605062]	[203.64695231 215.19785563]
472.38761238761236	7	False	167.58456263768284	151.78872280687122	170.92986349226624	[-321.55987235  123.59071198]	[286.72583008 258.44881185]	[204.1922404  214.03092448]
472.4475524475524	7	False	167.69556994647994	151.34474760101483	171.02080456622951	[-321.72792773  124.64882351]	[286.69657389 258.30212402]	[204.56984456 213.27945964]
472.5074925074925	7	False	167.70638622595828	150.70618904183758	171.0076266617105	[-321.70367955  124.49548033]	[286.7076416  258.02555339]	[205.16530355 212.13464355]
472.56743256743255	7	False	167.77751879052568	150.17953901840454	171.06220491732967	[-321.80387752  125.1306102 ]	[286.61132812 257.87042236]	[205.53794352 211.25756836]
472.6273726273726	7	False	167.85661544485916	149.53957593268913	171.12016631733277	[-321.909624    125.80521406]	[286.53407796 257.67201742]	[206.1134847  210.23213704]
472.68731268731267	7	False	167.97899052902733	148.9423395658989	171.21246708890152	[-322.07661139  126.87970843]	[286.48699951 257.41296387]	[206.55295817 209.13053385]
472.74725274725273	7	False	168.01737435612154	148.58788365267858	171.23656079944357	[-322.119916    127.16023298]	[286.41141764 257.26041667]	[206.81282552 208.50632731]
472.8071928071928	7	False	168.11835504264826	148.33601474831767	171.31085547471184	[-322.25270607  128.02536472]	[286.42881266 257.03684489]	[207.11722819 207.97804769]
472.86713286713285	7	False	168.19398738573588	147.97795234206575	171.3510828864955	[-322.32413808  128.49386846]	[286.35868327 256.66670736]	[207.28804525 207.07143148]
472.9270729270729	7	False	168.24465852433772	147.8837388230411	171.3821578724891	[-322.37909287  128.85581384]	[286.30019124 256.46612549]	[207.32820638 206.75168864]
472.987012987013	7	False	168.2645397702262	147.60274403179557	171.3799496721292	[-322.37519425  128.83009288]	[286.19030762 256.19622803]	[207.4646403  206.09635417]
473.04695304695304	7	False	168.41428542836115	147.38582925858782	171.49512958329834	[-322.57722431  130.17189985]	[286.14274089 255.91149902]	[207.59232585 205.50453695]
473.1068931068931	7	False	168.40874761708974	147.10005754650413	171.46864761075932	[-322.5310127   129.86335793]	[286.1394043  255.65403239]	[207.89394124 204.89029948]
473.16683316683316	7	False	168.54075008064996	146.91771939745433	171.57000017037208	[-322.70710351  131.04433354]	[286.10723877 255.40364583]	[208.02661133 204.39322917]
473.2267732267732	7	False	168.56730225120782	146.514419474296	171.57411419074876	[-322.71420712  131.0922773 ]	[286.29073079 255.19669596]	[208.69527181 203.72072347]
473.2867132867133	7	False	168.55491714406173	146.27243874291315	171.5471781815167	[-322.66763463  130.77838107]	[286.32588704 255.01751709]	[208.92814128 203.20088704]
473.34665334665334	7	False	168.50598157423104	145.72305334886383	171.48457257406443	[-322.5588192   130.04889739]	[286.33469645 254.80914307]	[209.54909261 202.32969157]
473.4065934065934	7	False	168.4831836034381	145.30819383802853	171.4545190403704	[-322.5062997   129.69875445]	[286.36641439 254.70707194]	[209.9930013  201.69439697]
473.46653346653346	7	False	168.48260288829084	144.6528366689029	171.4504676975344	[-322.49920581  129.65155582]	[286.37003581 254.66558838]	[210.59875488 200.77693685]
473.5264735264735	7	False	168.39449589231359	143.96730727955102	171.3610215103636	[-322.34173546  128.60962518]	[286.40100098 254.57305908]	[211.47273763 199.92305501]
